PEAK1=332,left_hand_TZ,Ball Toss
PEAK2=423,right_hand_TZ,Follow Through
SNAPSHOT=start_pose,332
SNAPSHOT=hand_cross,392
SNAPSHOT=flat_racket_arm,413
SNAPSHOT=peak_racket_arm,418
SNAPSHOT=contact,423
SNAPSHOT=hand_cross_2,464
SNAPSHOT=racket_deceleration,489
SNAPSHOT=finish_pose,493
,,head,,,chest,,,left_shoulder,,,right_shoulder,,,left_elbow,,,right_elbow,,,left_hand,,,right_hand,,,left_hip,,,right_hip,,,left_knee,,,right_knee,,,left_foot,,,right_foot,,
,,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ,TX,TY,TZ
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
33,0,266.467,-220.907,1423.5,209.195,-37.6568,1314.11,326.32,11.6002,1272.06,92.0709,-86.9138,1356.15,462.323,-58.1747,1152.92,91.97,-158.775,1075.8,629.397,-186.311,1116.19,273.254,-209.973,998.856,90.6826,58.9448,879.711,-86.1138,-57.866,932.549,104.62,-32.999,453.659,-194.328,-54.9074,584.961,175.772,-33.1555,-2.57897,-391.161,-0.944641,146.644
34,0,265.447,-204.523,1426.01,208.052,-28.0206,1314.16,326.037,18.4061,1270.61,90.0676,-74.4473,1357.72,461.616,-67.2936,1155.21,90.3919,-153.863,1078.83,626.168,-193.928,1129.69,273.781,-207.446,1002.58,90.7483,58.664,879.414,-86.2339,-57.632,932.896,106.337,-33.3809,454.093,-188.241,-54.771,584.577,173.334,-33.3155,-2.80005,-383.07,-1.42323,145.391
35,0,264.881,-200.06,1427.36,207.288,-24.0543,1317.02,324.985,25.2832,1274.06,89.5915,-73.3919,1359.98,464.449,-37.9507,1161.12,90.469,-146.122,1080,631.413,-151.347,1134.2,273.685,-193.628,1010.43,90.7587,58.6726,879.411,-86.2688,-57.6393,932.899,111.511,-33.4278,455.503,-186.514,-57.036,584.048,184.489,-40.1297,-2.22617,-376.886,-6.97807,144.533
36,0,261.969,-189.714,1430.68,205.39,-13.5307,1320.47,324.553,32.9935,1275.32,86.2271,-60.055,1365.62,464.06,-46.476,1163.45,87.3445,-140.108,1088.2,629.52,-171.623,1142.85,272.913,-190.946,1018.59,90.8107,58.3982,879.113,-86.3704,-57.3915,933.21,112.297,-33.3538,455.532,-185.041,-56.871,583.983,184.989,-40.0362,-2.32947,-371.945,-6.73077,144.412
37,0,260.222,-173.343,1436.77,202.73,-2.27308,1327.29,322.738,44.2704,1282.71,82.7225,-48.8166,1371.87,462.688,-42.845,1171.54,83.1033,-130.003,1091.71,627.018,-180.812,1147.73,271.834,-180.672,1028.27,90.9563,58.3154,879.041,-86.5812,-57.3145,933.268,117.948,-33.1484,455.525,-181.121,-57.5091,583.289,195.515,-38.9586,-2.3908,-365.911,-6.42647,143.232
38,0,255.039,-170.651,1436.58,199.212,4.51259,1329.96,320.983,48.435,1285.53,77.4407,-39.4098,1374.39,460.536,-41.079,1175.02,78.1129,-122.87,1095.32,625.14,-184.901,1148.84,271.442,-180.49,1030.57,90.9979,57.9383,878.949,-86.6644,-56.9475,933.354,120.077,-33.0978,455.461,-177.231,-57.6219,582.702,202.346,-38.7105,-2.9735,-360.178,-5.29633,141.881
39,0,249.918,-153.32,1442.68,193.666,20.1509,1336.41,317.23,62.8042,1292.24,70.102,-22.5023,1380.58,456.231,-21.863,1176.32,70.036,-100.313,1097.65,623.157,-169.212,1147.15,256.681,-156.617,1034.25,91.2049,57.6799,878.909,-86.9609,-56.6754,933.367,127.145,-33.6465,455.476,-174.825,-58.2119,582.455,209.478,-38.5712,-1.94842,-353.541,-1.8456,142.018
40,0,240.012,-154.503,1439.76,191.428,4.23454,1337.08,316.031,48.305,1294.62,66.8251,-39.836,1379.55,451.456,-32.6865,1174.91,70.6244,-113.815,1096.82,620.162,-170.95,1134.97,256.397,-166.339,1035.59,91.3678,57.2844,878.925,-87.1971,-56.2708,933.338,129.077,-33.572,456.01,-171.709,-53.6472,581.505,212.264,-39.1978,-1.75881,-352.858,10.3952,140.684
41,0,236.995,-151.901,1444.66,186.677,25.9063,1344.23,312.733,67.0036,1301.07,60.62,-15.1909,1387.4,451.326,6.29261,1174.54,63.0518,-80.5506,1104.69,620.839,-127.409,1129.06,232.906,-138.756,1035.05,91.5506,57.0631,879.007,-87.4343,-55.97,933.177,138.035,-33.4929,455.931,-169.285,-55.4399,579.5,228.144,-38.931,-1.52922,-341.523,6.879,140.113
42,0,230.436,-159.638,1442.26,185.009,13.1289,1343.43,310.72,54.6695,1300.26,59.2975,-28.4116,1386.59,452.639,2.38243,1170.6,63.9401,-89.5777,1103.81,632.03,-118.074,1122.65,224.351,-150.082,1030.84,91.6394,56.5323,879.126,-87.5823,-55.3959,933.002,142.228,-33.4273,456.738,-163.751,-52.8402,578.579,224.751,-40.7842,-0.77188,-336.535,12.085,139.029
